id,title,keywords,cast,genres,director
140300,Kung Fu Panda 3,china martial arts kung fu village panda,Jack Black Bryan Cranston Dustin Hoffman Angelina Jolie J.K. Simmons,Action Adventure Animation Comedy Family,Jennifer Yuh Nelson
56292,Mission: Impossible - Ghost Protocol,fight sequel mission explosion broken arm,Tom Cruise Jeremy Renner Simon Pegg Paula Patton Anil Kapoor,Action Thriller Adventure,Brad Bird
81188,Rise of the Guardians,dream santa claus nightmare easter bunny tooth fairy,Chris Pine Alec Baldwin Jude Law Isla Fisher Hugh Jackman,Fantasy Animation Family,Peter Ramsey
7552,Fun with Dick and Jane,based on novel desperation robber hold-up robbery remake,Jim Carrey T\u00e9a Leoni Alec Baldwin Richard Jenkins Angie Harmon,Comedy,Dean Parisot
616,The Last Samurai,japan war crimes sense of guilt swordplay general,Tom Cruise Ken Watanabe William Atherton Chad Lindberg Billy Connolly,Drama Action War History,Edward Zwick
147441,Exodus: Gods and Kings,moses bible ancient egypt 3d ramses,Christian Bale Joel Edgerton John Turturro Aaron Paul Ben Mendelsohn,Adventure Drama Action,Ridley Scott
13475,Star Trek,spacecraft teleportation space mission parachute time travel,Chris Pine Zachary Quinto Leonard Nimoy Eric Bana Bruce Greenwood,Science Fiction Action Adventure,J.J. Abrams
557,Spider-Man,loss of lover spider thanksgiving bad boss hostility,Tobey Maguire Willem Dafoe Kirsten Dunst James Franco Cliff Robertson,Fantasy Action,Sam Raimi
82702,How to Train Your Dragon 2,father son relationship wife husband relationship sacrifice viking sequel,Jay Baruchel Gerard Butler Kristen Wiig Jonah Hill Cate Blanchett,Fantasy Action Adventure Animation Comedy,Dean DeBlois
205584,Gods of Egypt,egypt underworld fight mythology nile,Brenton Thwaites Nikolaj Coster-Waldau Gerard Butler Courtney Eaton Elodie Yung,Fantasy,Alex Proyas
10048,Stealth,artificial intelligence u.s. navy aftercreditsstinger,Josh Lucas Jessica Biel Jamie Foxx Sam Shepard Richard Roxburgh,Action,Rob Cohen
13183,Watchmen,dc comics secret identity mass murder retirement based on comic book,Malin \u00c5kerman Billy Crudup Carla Gugino Jeffrey Dean Morgan Patrick Wilson,Action Mystery Science Fiction,Zack Snyder
944,Lethal Weapon 4,lapd house on fire revolver,Mel Gibson Danny Glover Joe Pesci Rene Russo Jet Li,Action Adventure Comedy Crime Thriller,Richard Donner
1927,Hulk,california san francisco monster general gun,Eric Bana Jennifer Connelly Sam Elliott Josh Lucas Nick Nolte,Drama Action Science Fiction,Ang Lee
72559,G.I. Joe: Retaliation,terror assassin secret technology missile,Dwayne Johnson D.J. Cotrona Adrianne Palicki Bruce Willis Ray Park,Adventure Action Science Fiction Thriller,Jon M. Chu
7364,Sahara,tyrant ironclad ship,Matthew McConaughey Pen\u00e9lope Cruz Steve Zahn William H. Macy Lennie James,Action Adventure Comedy Drama Mystery,Breck Eisner
2114,Final Fantasy: The Spirits Within,battle assignment dystopia alien downfall scientist,Donald Sutherland Ming-Na Wen Alec Baldwin Ving Rhames Steve Buscemi,Adventure Action Animation Fantasy Science Fiction,Hironobu Sakaguchi
1771,Captain America: The First Avenger,new york usa world war ii nazis marvel comic,Chris Evans Hugo Weaving Tommy Lee Jones Hayley Atwell Sebastian Stan,Action Adventure Science Fiction,Joe Johnston
36643,The World Is Not Enough,british mission oil heiress bilbao spain,Pierce Brosnan Sophie Marceau Robert Carlyle Denise Richards Robbie Coltrane,Adventure Action Thriller,Michael Apted
8619,Master and Commander: The Far Side of the World,naturalist frigate self surgery sea battle weevil,Russell Crowe Paul Bettany James D'Arcy Billy Boyd Joseph Morgan,Adventure,Peter Weir
50620,The Twilight Saga: Breaking Dawn - Part 2,vampire romance villainess super strength imprinting,Kristen Stewart Robert Pattinson Taylor Lautner Peter Facinelli Elizabeth Reaser,Adventure Fantasy Drama Romance,Bill Condon
65759,Happy Feet Two,penguin musical aftercreditsstinger 3d,Elijah Wood Robin Williams Pink E.G. Daily Johnny A. Sanchez,Animation Comedy Family,George Miller
1724,The Incredible Hulk,new york rio de janeiro marvel comic superhero based on comic book,Edward Norton Liv Tyler Tim Roth William Hurt Tim Blake Nelson,Science Fiction Action Adventure,Louis Leterrier
267935,The BFG,london england england based on novel queen little girl,Ruby Barnhill Mark Rylance Rebecca Hall Jemaine Clement Bill Hader,Adventure Family Fantasy,Steven Spielberg
281957,The Revenant,father son relationship rape based on novel mountains winter,Leonardo DiCaprio Tom Hardy Will Poulter Domhnall Gleeson Paul Anderson,Western Drama Adventure Thriller,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu
77950,Turbo,underdog car race dream speed power,Ryan Reynolds Paul Giamatti Michael Pe\u00f1a Samuel L. Jackson Luis Guzm\u00e1n,Animation Family,David Soren
44896,Rango,sheriff nevada pet rango chameleon,Johnny Depp Isla Fisher Ned Beatty Bill Nighy Alfred Molina,Animation Comedy Family Western Adventure,Gore Verbinski
270946,Penguins of Madagascar,penguin madagascar 3d,Tom McGrath Chris Miller Christopher Knights Conrad Vernon John Malkovich,Family Animation Adventure Comedy,Eric Darnell
2503,The Bourne Ultimatum,paris corruption madrid assassin based on novel,Matt Damon Julia Stiles David Strathairn Scott Glenn Paddy Considine,Action Drama Mystery Thriller,Paul Greengrass
9502,Kung Fu Panda,china martial arts kung fu mentor snake,Jack Black Dustin Hoffman Angelina Jolie Jackie Chan Lucy Liu,Adventure Animation Family Comedy,Mark Osborne
102899,Ant-Man,marvel comic superhero based on comic book aftercreditsstinger duringcreditsstinger,Paul Rudd Michael Douglas Evangeline Lilly Corey Stoll Bobby Cannavale,Science Fiction Action Adventure,Peyton Reed
101299,The Hunger Games: Catching Fire,competition based on novel mentor secret factory,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Woody Harrelson Elizabeth Banks,Adventure Action Science Fiction,Francis Lawrence
228161,Home,friendship spaceship space alien alien invasion,Jim Parsons Rihanna Steve Martin Jennifer Lopez Matt Jones,Fantasy Comedy Animation Science Fiction Family,Tim Johnson
74,War of the Worlds,post traumatic stress  disorder new jersey airplane dystopia daughter,Tom Cruise Dakota Fanning Miranda Otto Justin Chatwin Tim Robbins,Adventure Thriller Science Fiction,Steven Spielberg
8961,Bad Boys II,miami ku klux klan cuba undercover mexican standoff,Martin Lawrence Will Smith Jordi Moll\u00e0 Gabrielle Union Peter Stormare,Adventure Action Comedy Thriller Crime,Michael Bay
417859,Puss in Boots,adventure fairy-tale figure,Antonio Banderas Salma Hayek Zach Galifianakis Billy Bob Thornton Amy Sedaris,Action Adventure Animation Family Fantasy,Chris Miller
27576,Salt,assassination spy cia kidnapping cold war,Angelina Jolie Liev Schreiber Chiwetel Ejiofor Daniel Olbrychski August Diehl,Action Mystery Thriller,Phillip Noyce
86834,Noah,bible god noah 3d,Russell Crowe Jennifer Connelly Emma Watson Logan Lerman Anthony Hopkins,Drama Adventure,Darren Aronofsky
17578,The Adventures of Tintin,riddle captain treasure liquor treasure hunt,Jamie Bell Andy Serkis Daniel Craig Nick Frost Simon Pegg,Adventure Animation Mystery,Steven Spielberg
673,Harry Potter and the Prisoner of Azkaban,flying traitor magic cutting the cord child hero,Daniel Radcliffe Rupert Grint Emma Watson Gary Oldman David Thewlis,Adventure Fantasy Family,Alfonso Cuar\u00f3n
6972,Australia,missionary world war ii ranch australia british,Nicole Kidman Hugh Jackman Essie Davis David Wenham Bryan Brown,Drama,Baz Luhrmann
82700,After Earth,dystopia,Jaden Smith Will Smith Sophie Okonedo Zo\u00eb Kravitz Glenn Morshower,Science Fiction Action Adventure,M. Night Shyamalan
10567,Dinosaur,cataclysm asteroid leader comet animation,D. B. Sweeney Alfre Woodard Ossie Davis Max Casella Hayden Panettiere,Animation Family,Ralph Zondag
181533,Night at the Museum: Secret of the Tomb,night watchman museum natural history history smithsonian,Ben Stiller Rami Malek Rebel Wilson Robin Williams Owen Wilson,Adventure Comedy Fantasy Family,Shawn Levy
38055,Megamind,saving the world date prison secret identity fish,Will Ferrell Brad Pitt Tina Fey Jonah Hill David Cross,Animation Action Comedy Family Science Fiction,Tom McGrath
671,Harry Potter and the Philosopher's Stone,witch christmas party magic cutting the cord halloween,Daniel Radcliffe Rupert Grint Emma Watson Richard Harris Tom Felton,Adventure Fantasy Family,Chris Columbus
49524,R.I.P.D.,gold police operation partner revenge undead,Jeff Bridges Ryan Reynolds Kevin Bacon Stephanie Szostak Mary-Louise Parker,Fantasy Action Comedy Crime,Robert Schwentke
22,Pirates of the Caribbean: The Curse of the Black Pearl,exotic island blacksmith east india trading company gold marriage proposal,Johnny Depp Geoffrey Rush Orlando Bloom Keira Knightley Jack Davenport,Adventure Fantasy Action,Gore Verbinski
131631,The Hunger Games: Mockingjay - Part 1,resistance post-apocalyptic dystopia war sequel,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Woody Harrelson Donald Sutherland,Science Fiction Adventure Thriller,Francis Lawrence
591,The Da Vinci Code,paris holy grail christianity monk based on novel,Tom Hanks Audrey Tautou Ian McKellen Paul Bettany Jean Reno,Thriller Mystery,Ron Howard
172385,Rio 2,bird sequel jungle audition amazon rainforest,Jesse Eisenberg Anne Hathaway Leslie Mann Jamie Foxx Andy Garc\u00eda,Animation Adventure Comedy Family,Carlos Saldanha
36658,X2,mutant marvel comic superhero based on comic book superhuman,Patrick Stewart Hugh Jackman Ian McKellen Halle Berry Famke Janssen,Adventure Action Science Fiction Thriller,Bryan Singer
51497,Fast Five,brazil fbi freedom escape from prison car crash,Vin Diesel Paul Walker Jordana Brewster Tyrese Gibson Ludacris,Action Thriller Crime,Justin Lin
58574,Sherlock Holmes: A Game of Shadows,detective inspector steampunk criminal mastermind,Robert Downey Jr. Jude Law Jared Harris Noomi Rapace Kelly Reilly,Adventure Action Crime Mystery,Guy Ritchie
18823,Clash of the Titans,hades mythology greek mythology zeus medusa,Sam Worthington Liam Neeson Ralph Fiennes Gemma Arterton Jason Flemyng,Adventure Fantasy Action,Louis Leterrier
861,Total Recall,oxygen falsely accused resistance mars double life,Arnold Schwarzenegger Sharon Stone Rachel Ticotin Ronny Cox Michael Ironside,Action Adventure Science Fiction,Paul Verhoeven
1911,The 13th Warrior,witch cave arabian scandinavia bagdad,Antonio Banderas Vladimir Kulich Dennis Storh\u00f8i Daniel Southern Clive Russell,Adventure Fantasy Action,John McTiernan
49040,The Bourne Legacy,assassin wolf maryland suicide by gunshot rooftop,Jeremy Renner Rachel Weisz Edward Norton Scott Glenn Stacy Keach,Action Thriller,Tony Gilroy
415,Batman & Robin,double life dc comics dual identity crime fighter fictional place,George Clooney Chris O'Donnell Arnold Schwarzenegger Uma Thurman Alicia Silverstone,Action Crime Fantasy,Joel Schumacher
8871,How the Grinch Stole Christmas,holiday christmas party new love santa claus village,Jim Carrey Taylor Momsen Jeffrey Tambor Christine Baranski Bill Irwin,Family Comedy Fantasy,Ron Howard
435,The Day After Tomorrow,saving the world library cataclysm climate change greenhouse effect,Dennis Quaid Jake Gyllenhaal Emmy Rossum Dash Mihok Jay O. Sanders,Action Adventure Science Fiction Thriller,Roland Emmerich
955,Mission: Impossible II,terror spain cia helicopter secret identity,Tom Cruise Dougray Scott Thandie Newton Ving Rhames Richard Roxburgh,Adventure Action Thriller,John Woo
2133,The Perfect Storm,u.s. air force grocery jamaican meteorologist rescue boat,George Clooney Mark Wahlberg Diane Lane John C. Reilly William Fichtner,Drama,Wolfgang Petersen
1979,Fantastic 4: Rise of the Silver Surfer,fire helicopter surfboard mask satellite,Ioan Gruffudd Jessica Alba Chris Evans Michael Chiklis Julian McMahon,Adventure Fantasy Action Thriller,Tim Story
87827,Life of Pi,ocean shipwreck hindu tiger faith,Suraj Sharma Irrfan Khan Ayush Tandon Gautam Belur Adil Hussain,Adventure Drama Action,Ang Lee
1250,Ghost Rider,mephisto religion and supernatural dying and death devil's son ghost world,Nicolas Cage Eva Mendes Wes Bentley Donal Logue Sam Elliott,Thriller Action Fantasy Horror,Mark Steven Johnson
324668,Jason Bourne,assassin amnesia flashback,Matt Damon Alicia Vikander Tommy Lee Jones Vincent Cassel Julia Stiles,Action Thriller,Paul Greengrass
9471,Charlie's Angels: Full Throttle,robbery secret identity secret agent,Cameron Diaz Drew Barrymore Lucy Liu Bernie Mac Robert Patrick,Action Adventure Comedy,McG
70981,Prometheus,android dystopia alien spin off creation,Noomi Rapace Michael Fassbender Guy Pearce Idris Elba Logan Marshall-Green,Science Fiction Adventure Mystery,Ridley Scott
10996,Stuart Little 2,mouse falcon bird friendship family,Michael J. Fox Geena Davis Hugh Laurie Jonathan Lipnicki Anna Hoelck,Family Adventure Animation Comedy,Rob Minkoff
68724,Elysium,dystopia space station class conflict,Matt Damon Jodie Foster Sharlto Copley Alice Braga Diego Luna,Science Fiction Action Drama Thriller,Neill Blomkamp
2789,The Chronicles of Riddick,prison dystopia matter of life and death outer space intergalactic travel,Vin Diesel Thandie Newton Karl Urban Colm Feore Linus Roache,Action Science Fiction,David Twohy
97020,RoboCop,cyborg future dystopia police remake,Joel Kinnaman Gary Oldman Michael Keaton Abbie Cornish Jackie Earle Haley,Action Science Fiction,Jos\u00e9 Padilha
7459,Speed Racer,car race loss of brother chimp family duringcreditsstinger,Emile Hirsch Christina Ricci Matthew Fox Susan Sarandon Scott Porter,Action Family Science Fiction,Lilly Wachowski
42888,How Do You Know,love triangle baseball athlete aftercreditsstinger,Reese Witherspoon Paul Rudd Owen Wilson Jack Nicholson Kathryn Hahn,Comedy Drama Romance,James L. Brooks
37834,Knight and Day,spy airport gas station garage pilot,Tom Cruise Cameron Diaz Peter Sarsgaard Viola Davis Jordi Moll\u00e0,Action Comedy,James Mangold
75612,Oblivion,spacecraft dystopia space drone imax,Tom Cruise Morgan Freeman Olga Kurylenko Andrea Riseborough Nikolaj Coster-Waldau,Action Science Fiction Adventure Mystery,Joseph Kosinski
1895,Star Wars: Episode III - Revenge of the Sith,showdown death star vision cult figure hatred,Ewan McGregor Natalie Portman Hayden Christensen Ian McDiarmid Samuel L. Jackson,Science Fiction Adventure Action,George Lucas
1894,Star Wars: Episode II - Attack of the Clones,senate investigation army death star jedi,Ewan McGregor Natalie Portman Hayden Christensen Ian McDiarmid Samuel L. Jackson,Adventure Action Science Fiction,George Lucas
585,"Monsters, Inc.",monster infant energy supply company rivalry,John Goodman Billy Crystal Mary Gibbs Steve Buscemi James Coburn,Animation Comedy Family,Pete Docter
76170,The Wolverine,japan samurai mutant world war i marvel comic,Hugh Jackman Hiroyuki Sanada Famke Janssen Will Yun Lee Tao Okamoto,Action Science Fiction Adventure Fantasy,James Mangold
1893,Star Wars: Episode I - The Phantom Menace,prophecy senate queen taskmaster galaxy,Liam Neeson Ewan McGregor Natalie Portman Jake Lloyd Ian McDiarmid,Adventure Action Science Fiction,George Lucas
49519,The Croods,stone age daughter father prehistoric ancient world,Nicolas Cage Emma Stone Ryan Reynolds Catherine Keener Cloris Leachman,Adventure Animation Comedy Family Fantasy,Chris Sanders
2395,Asterix at the Olympic Games,competition greece colosseum olympic games emperor,Clovis Cornillac G\u00e9rard Depardieu Franck Dubosc Jos\u00e9 Garcia St\u00e9phane Rousseau,Fantasy Adventure Comedy Family,Thomas Langmann
12100,Windtalkers,japan world war ii radio transmission marine corps u.s. army,Nicolas Cage Adam Beach Peter Stormare Noah Emmerich Mark Ruffalo,Drama Action History War,John Woo
290595,The Huntsman: Winter's War,witch magic fairy tale snow white huntsman,Chris Hemsworth Charlize Theron Emily Blunt Jessica Chastain Nick Frost,Action Adventure Drama,Cedric Nicolas-Troyan
98566,Teenage Mutant Ninja Turtles,martial arts terrorist hero mutation van,Megan Fox Will Arnett William Fichtner Alan Ritchson Noel Fisher,Science Fiction Action Adventure Fantasy Comedy,Jonathan Liebesman
